# requirement_level_code	M	M	M	M	R	R	R	R	O	O	R	R	R	R	R	R					
# section	PCR	PCR	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Bioinformatics					
samp_name	assay_name	pcr_plate_id	lib_id	seq_run_id	lib_conc	lib_conc_unit	lib_conc_meth	phix_perc	mid_forward	mid_reverse	filename	filename2	checksum_filename	checksum_filename2	associatedSequences	input_read_count					
EX2301_D09_08W	Eukarya-18S-V9-Lane-Medlin		EX2301_D09_08W_18S	OKEX2301_ROV-D2							EX2301_D09_08W_18S_R1.fastq.gz	EX2301_D09_08W_18S_R2.fastq.gz	3234bde6a4d91973fa150b05bcc0d7d2	21f7d6ea3c1310c03081b77c3ac40b2a		1552803					
EX2301_D09_08W	Fish-12S-MiFish-U-Miya		D09-08-12S_S49_L001	OKEX2301_ROV-D2							D09-08-12S_S49_L001_R1_001.fastq.gz	D09-08-12S_S49_L001_R2_001.fastq.gz	4b6dee06614338327a42b71f47cc3c0c	addd147509f989583c3085b888824c39		427564					
EX2301_D09_BLW	Eukarya-18S-V9-Lane-Medlin		EX2301_D09_BLW_18S	OKEX2301_ROV-D2							EX2301_D09_BLW_18S_R1.fastq.gz	EX2301_D09_BLW_18S_R2.fastq.gz	15af85159213d293d75516bec5fca414	2987b2a4ce49699d5cb70d45c2af01eb		2053					
EX2301_D09_BLW	Fish-12S-MiFish-U-Miya		D09-BLK-12S_S50_L001	OKEX2301_ROV-D2							D09-BLK-12S_S50_L001_R1_001.fastq.gz	D09-BLK-12S_S50_L001_R2_001.fastq.gz	bed8ec118959a71c01dc3ca6132c0ad8	396e6f5cd164568e0847c645bd911602		26976					
EX2301_ExtractBlank	Eukarya-18S-V9-Lane-Medlin		EX2301_EXT_EXT01_18S	OKEX2301_ROV-D2							EX2301_EXT_EXT01_18S_R1.fastq.gz	EX2301_EXT_EXT01_18S_R2.fastq.gz	85c46be7e614ea02c54ffe9db087ba0b	721ac387e985f8637cf4aef3d1d93982		6394					
EX2301_PCRBlank_1_12S	Fish-12S-MiFish-U-Miya		BLK-01-12S_S25_L001	OKEX2301_ROV-D2							BLK-01-12S_S25_L001_R1_001.fastq.gz	BLK-01-12S_S25_L001_R2_001.fastq.gz	fc9f8af62ef0994898f84ab93ace6507	188f8be66b9d09ef712b9b3312786b68		244					
EX2301_PCRBlank_1_12S	Fish-12S-MiFish-U-Miya		BLK-1-1-12S_S53_L001	OKEX2301_ROV-D2							BLK-1-1-12S_S53_L001_R1_001.fastq.gz	BLK-1-1-12S_S53_L001_R2_001.fastq.gz	84a6938a0eacecf3303b5ff0440922af	980fbcb47626b37731164cd52358b9fe		104					
EX2301_PCRBlank_1_18S	Eukarya-18S-V9-Lane-Medlin		EX2301_NTC_NTC01_18S	OKEX2301_ROV-D2							EX2301_NTC_NTC01_18S_R1.fastq.gz	EX2301_NTC_NTC01_18S_R2.fastq.gz	c0ef24cb48fe6d7757216a7217784b37	0b1a52f181d8ee235f9b75f2a850887b		1529					
EX2301_PCRBlank_2_12S	Fish-12S-MiFish-U-Miya		BLK-02-12S_S26_L001	OKEX2301_ROV-D2							BLK-02-12S_S26_L001_R1_001.fastq.gz	BLK-02-12S_S26_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
EX2301_PCRBlank_2_12S	Fish-12S-MiFish-U-Miya		BLK-1-2-12S_S54_L001	OKEX2301_ROV-D2							BLK-1-2-12S_S54_L001_R1_001.fastq.gz	BLK-1-2-12S_S54_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
EX2301_PCRBlank_3_12S	Fish-12S-MiFish-U-Miya		BLK-03-12S_S51_L001	OKEX2301_ROV-D2							BLK-03-12S_S51_L001_R1_001.fastq.gz	BLK-03-12S_S51_L001_R2_001.fastq.gz	c716457eaa43a155f65ecaf7ce5fefd5	62a67ab7a31b2a8cbb54a4efdc3a6eb2		5119					
EX2301_PCRBlank_3_12S	Fish-12S-MiFish-U-Miya		BLK-1-3-12S_S55_L001	OKEX2301_ROV-D2							BLK-1-3-12S_S55_L001_R1_001.fastq.gz	BLK-1-3-12S_S55_L001_R2_001.fastq.gz	6bc4520acb3ba6c2e8d5452594d61183	5fc10d55b20be7d10ea94653419a3efe		239					
EX2301_PCRBlank_4_12S	Fish-12S-MiFish-U-Miya		BLK-04-12S_S52_L001	OKEX2301_ROV-D2							BLK-04-12S_S52_L001_R1_001.fastq.gz	BLK-04-12S_S52_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
EX2301_PCRBlank_4_12S	Fish-12S-MiFish-U-Miya		BLK-1-4-12S_S56_L001	OKEX2301_ROV-D2							BLK-1-4-12S_S56_L001_R1_001.fastq.gz	BLK-1-4-12S_S56_L001_R2_001.fastq.gz	aacf33e8ba0a2eae96c9416517732c75	424280e08a6e98d06621ca4ad7eef82b		5586					
EX2301_PCRBlank_5_12S	Fish-12S-MiFish-U-Miya		BLK-1-5-12S_S57_L001	OKEX2301_ROV-D2							BLK-1-5-12S_S57_L001_R1_001.fastq.gz	BLK-1-5-12S_S57_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
EX2301_PCRBlank_6_12S	Fish-12S-MiFish-U-Miya		BLK-1-6-12S_S58_L001	OKEX2301_ROV-D2							BLK-1-6-12S_S58_L001_R1_001.fastq.gz	BLK-1-6-12S_S58_L001_R2_001.fastq.gz	3882b35ad415f3186dbda9f127ebc86d	3882b35ad415f3186dbda9f127ebc86d		0					
